12.7,0.0,0.4,0.0,49.0,7.2,2.2,1019.9,1022.0,0.2,0.0,15.7,0.6859999999999999
12.6,0.0,1.7,70.0,51.0,7.4,2.7,1019.8,1021.9,0.1,0.0,14.9,0.076
11.6,0.0,1.7,360.0,57.0,7.7,3.3,1019.6,1021.8,0.0,0.0,11.1,0.0
11.6,0.0,2.8,70.0,70.0,9.5,6.3,1019.3,1021.5,0.0,0.0,10.1,0.11
12.1,0.0,2.9,70.0,68.0,9.5,6.3,1019.3,1021.5,0.0,0.0,10.0,0.61
11.8,0.0,1.3,70.0,72.0,9.9,6.9,1019.4,1021.6,0.0,0.0,9.6,0.424
11.9,0.0,2.7,70.0,74.0,10.3,7.4,1019.2,1021.4,0.0,0.0,9.4,0.488
12.4,0.0,2.4,90.0,67.0,9.6,6.4,1018.8,1020.9,0.0,0.0,9.7,0.7879999999999999
11.9,0.0,2.1,90.0,77.0,10.6,7.9,1018.6,1020.8,0.0,0.0,9.4,0.168
11.4,0.5,2.2,70.0,83.0,11.2,8.6,1018.2,1020.4,0.0,0.0,9.4,0.0
10.9,0.0,2.1,70.0,90.0,11.7,9.3,1017.4,1019.6,0.0,0.0,9.5,0.002
11.1,0.0,3.1,70.0,89.0,11.7,9.3,1016.5,1018.7,0.0,0.0,9.6,0.122
10.8,5.9,3.3,70.0,91.0,11.7,9.3,1016.2,1018.4,0.0,0.0,9.6,0.5379999999999999
10.8,0.0,3.1,50.0,92.0,11.9,9.5,1015.3,1017.5,0.0,0.0,9.6,0.7859999999999999
10.3,0.0,2.7,360.0,92.0,11.5,9.0,1014.6,1016.8,0.0,0.0,9.5,1.304
9.4,12.0,5.0,360.0,93.0,10.9,8.3,1014.0,1016.2,0.0,0.0,9.3,5.4060000000000015
8.8,0.0,5.0,360.0,88.0,9.9,6.9,1014.4,1016.6,0.0,0.0,8.6,5.4460000000000015
8.1,0.0,6.5,360.0,88.0,9.5,6.2,1014.4,1016.6,0.0,0.0,8.0,6.692
7.3,8.3,6.7,360.0,90.0,9.2,5.7,1014.7,1016.9,0.0,0.0,7.6,9.344
7.0,0.0,5.9,360.0,92.0,9.2,5.7,1014.9,1017.1,0.0,0.0,7.4,8.766
6.7,0.0,6.7,360.0,93.0,9.1,5.6,1014.0,1016.2,0.0,0.0,7.2,8.942
6.0,8.8,6.0,360.0,91.0,8.5,4.6,1013.6,1015.8,0.0,0.0,7.0,10.033999999999999
5.6,0.0,5.1,340.0,90.0,8.1,4.0,1013.3,1015.5,0.0,0.0,6.7,10.622
5.9,0.0,5.0,340.0,87.0,8.0,3.8,1012.8,1015.0,0.0,0.0,6.6,10.872
5.7,2.8,3.2,320.0,88.0,8.0,3.8,1013.3,1015.5,0.0,0.0,6.4,10.352
5.9,0.0,3.3,290.0,84.0,7.7,3.3,1013.5,1015.7,0.0,0.0,6.4,9.32
6.3,0.0,3.5,320.0,79.0,7.5,2.9,1014.5,1016.7,0.0,0.0,6.1,10.792
5.3,0.1,3.5,320.0,65.0,5.8,-0.7,1015.3,1017.5,0.0,0.0,4.5,10.565999999999999
4.9,0.0,4.5,290.0,55.0,4.8,-3.4,1016.7,1018.9,0.0,0.0,3.4,11.584000000000001
4.6,0.0,4.2,290.0,58.0,4.9,-2.9,1017.9,1020.1,0.0,0.0,3.2,11.532
3.9,0.0,5.4,290.0,58.0,4.7,-3.6,1018.2,1020.4,0.0,0.0,2.4,11.265999999999998
3.5,0.0,3.6,320.0,63.0,5.0,-2.8,1018.9,1021.1,0.0,0.0,2.2,11.138
3.1,0.0,4.8,290.0,64.0,4.9,-3.0,1019.4,1021.6,0.0,0.0,1.7,11.738
2.9,0.0,3.9,320.0,63.0,4.8,-3.4,1019.3,1021.5,0.0,0.0,1.6,11.752
2.6,0.0,3.7,320.0,66.0,4.9,-3.1,1019.6,1021.8,0.0,0.0,1.8,11.984000000000002
2.4,0.0,3.3,320.0,65.0,4.7,-3.5,1019.6,1021.8,0.0,0.0,1.8,11.818
2.2,0.0,3.6,320.0,63.0,4.5,-4.1,1020.0,1022.2,0.0,0.0,1.5,11.544
1.9,0.0,3.3,320.0,62.0,4.3,-4.6,1020.8,1023.0,0.0,0.0,1.3,11.985999999999999
